#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name             accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----   -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tr|T2B9U0|T2B9U0_MERS -           7078 3.30.70.3540-FF-000003 -             95   9.7e-13   57.2   3.2   1   1   7.4e-19   3.7e-12   55.3   3.2     1    88  4029  4119  4029  4125 0.89 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.30.70.3540-FF-000004 -             93   2.2e-11   52.6   1.3   1   1   2.1e-17     1e-10   50.4   1.3     4    90  4033  4118  4030  4121 0.94 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.30.70.3540-FF-000004 -             93   4.8e-11   51.5   3.4   1   1   1.2e-17   6.2e-11   51.1   1.3     4    90  4033  4118  4030  4121 0.94 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000002 -            195       3.1   16.4   0.1   1   1   1.3e-06       6.4   15.4   0.1    19   120  1122  1223  1111  1227 0.89 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000002 -            195       4.7   15.8   0.1   1   1   2.1e-06        11   14.7   0.1    19   120  1122  1223  1111  1227 0.89 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000003 -            234   2.1e-06   36.1   0.2   1   1     1e-12     5e-06   34.9   0.2    45   183  1105  1241  1085  1255 0.82 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000003 -            234   3.6e-06   35.3   0.2   1   1   1.7e-12   8.4e-06   34.1   0.2    45   183  1105  1241  1085  1255 0.82 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000008 -            179     6e-41  149.1   1.7   1   1     3e-47   1.5e-40  147.8   1.7    14   168  1118  1272  1106  1281 0.94 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000008 -            179     1e-40  148.4   1.7   1   1   5.1e-47   2.6e-40  147.1   1.7    14   168  1118  1272  1106  1281 0.94 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000010 -            196   8.8e-10   47.1   0.3   1   1   3.8e-16   1.9e-09   46.0   0.3    35   147  1140  1242  1113  1285 0.75 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000010 -            196   1.5e-09   46.3   0.3   1   1   6.4e-16   3.2e-09   45.2   0.3    35   147  1140  1242  1113  1285 0.75 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000015 -            158         1   17.7   0.1   1   1   5.8e-07       2.9   16.2   0.1     9   113  1133  1240  1128  1265 0.75 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000015 -            158       1.7   16.9   0.1   1   1   9.7e-07       4.8   15.5   0.1     9   113  1133  1240  1128  1265 0.75 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000017 -            167  6.5e-109  370.1   3.3   1   1  3.5e-115  1.7e-108  368.7   3.3     1   167  1107  1273  1107  1273 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000017 -            167  9.1e-109  369.6   3.3   1   1  5.9e-115    3e-108  368.0   3.3     1   167  1107  1273  1107  1273 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000019 -            167   5.4e-25   97.0   1.6   1   1   1.1e-31   5.4e-25   97.0   1.6     9   162  1117  1268  1111  1272 0.96 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000019 -            167   9.2e-25   96.3   1.6   1   1   1.8e-31   9.2e-25   96.3   1.6     9   162  1117  1268  1111  1272 0.96 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000025 -            171   3.8e-17   71.7   0.7   1   1   2.2e-23   1.1e-16   70.2   0.7    25   133  1131  1242  1118  1259 0.84 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000025 -            171   5.8e-17   71.1   0.7   1   1   3.7e-23   1.8e-16   69.4   0.7    25   133  1131  1242  1118  1259 0.84 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000028 -            203      0.22   20.1   0.1   1   1   9.3e-08      0.46   19.0   0.1    53   108  1141  1199  1123  1207 0.80 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000028 -            203      0.37   19.3   0.1   1   1   1.6e-07      0.78   18.3   0.1    53   108  1141  1199  1124  1207 0.80 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000030 -            192       1.6   17.6   0.1   1   1   9.2e-07       4.6   16.0   0.1     5    55  1114  1168  1112  1249 0.64 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000030 -            192       2.7   16.8   0.1   1   1   1.6e-06       7.8   15.3   0.1     5    55  1114  1168  1112  1248 0.64 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000031 -            266     0.013   23.9   0.1   1   1   7.1e-09     0.035   22.5   0.1   117   211  1141  1242  1095  1262 0.78 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000031 -            266     0.024   23.0   0.1   1   1   1.2e-08     0.059   21.7   0.1   117   211  1141  1242  1095  1262 0.78 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.10-FF-000046 -            232     0.043   22.4   0.1   1   1   2.2e-08      0.11   21.1   0.1    76   220  1140  1280  1114  1286 0.71 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.10-FF-000046 -            232     0.058   22.0   1.5   1   1   3.7e-08      0.18   20.3   0.1    76   220  1140  1280  1114  1286 0.71 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.20-FF-000001 -            128    0.0001   31.0   0.0   1   1   6.5e-11   0.00032   29.4   0.0    14   110  1292  1386  1281  1396 0.77 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.20-FF-000001 -            128   0.00017   30.3   0.0   1   1   1.1e-10   0.00054   28.7   0.0    14   110  1292  1386  1281  1396 0.77 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.220.20-FF-000002 -            123   1.2e-80  276.3   2.5   1   1   9.9e-87     5e-80  274.3   1.7     1   123  1280  1402  1280  1402 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.220.20-FF-000002 -            123   1.3e-80  276.2   1.7   1   1   1.7e-86   8.4e-80  273.6   1.7     1   123  1280  1402  1280  1402 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.50.11020-FF-000001 -            116    0.0009   28.3   0.6   1   1   1.4e-09    0.0071   25.5   0.0     4   115  1835  1953  1831  1954 0.80 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.50.11020-FF-000001 -            116    0.0011   28.0   0.0   1   1   8.4e-10    0.0042   26.2   0.0     4   115  1835  1953  1831  1954 0.80 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.50.11020-FF-000002 -            124   2.8e-80  275.4   0.7   1   1   1.5e-86   7.7e-80  274.0   0.7     1   124  1831  1954  1831  1954 1.00 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9U0|T2B9U0_MERS -           7078 3.40.50.11020-FF-000002 -            124     4e-80  274.9   0.7   1   1   2.6e-86   1.3e-79  273.3   0.7     1   124  1831  1954  1831  1954 1.00 2'-O-methyltransferase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
tr|T2B9I2|T2B9I2_MERS -           4391 3.40.50.11020-FF-000003 -            119   2.7e-05   33.4   0.2   1   1   9.5e-11   0.00047   29.4   0.0    20   117  1850  1952  1845  1963 0.80 3C-like proteinase OS=Middle East respiratory syndrome-related coronavirus OX=1335626 PE=3 SV=1
